"","forecast_date","target","target_end_date","location","type","quantile","value"
"15%...281","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IL","quantile",0.15,0
"20%...282","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IL","quantile",0.2,0
"25%...283","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IL","quantile",0.25,0
"30%...284","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IL","quantile",0.3,0
"35%...285","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IL","quantile",0.35,0
"40%...286","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IL","quantile",0.4,0
"45%...287","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IL","quantile",0.45,0
"50%...288","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IL","quantile",0.5,0
"55%...289","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IL","quantile",0.55,0
"60%...290","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IL","quantile",0.6,0
"65%...291","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IL","quantile",0.65,0
"70%...292","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IL","quantile",0.7,0
"75%...293","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IL","quantile",0.75,0
"80%...294","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IL","quantile",0.8,0
"85%...295","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IL","quantile",0.85,0
"90%...296","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IL","quantile",0.9,0
"95%...297","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IL","quantile",0.95,1
"97.5%...298","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IL","quantile",0.975,1
"99%...299","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IL","quantile",0.99,1
"1%...300","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IN","quantile",0.01,0
"2.5%...301","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IN","quantile",0.025,0
"5%...302","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IN","quantile",0.05,0
"10%...303","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IN","quantile",0.1,0
"15%...304","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IN","quantile",0.15,0
"20%...305","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IN","quantile",0.2,0
"25%...306","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IN","quantile",0.25,0
"30%...307","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IN","quantile",0.3,0
"35%...308","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IN","quantile",0.35,0
"40%...309","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IN","quantile",0.4,0
"45%...310","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IN","quantile",0.45,0
"50%...311","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IN","quantile",0.5,0
"55%...312","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IN","quantile",0.55,0
"60%...313","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IN","quantile",0.6,0
"65%...314","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IN","quantile",0.65,0
"70%...315","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IN","quantile",0.7,0
"75%...316","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IN","quantile",0.75,0
"80%...317","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IN","quantile",0.8,0
"85%...318","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IN","quantile",0.85,0
"90%...319","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IN","quantile",0.9,1
"95%...320","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IN","quantile",0.95,1
"97.5%...321","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IN","quantile",0.975,1
"99%...322","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"IN","quantile",0.99,2.01
"...323","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KS","quantile",0.01,0
"...324","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KS","quantile",0.025,0
"...325","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KS","quantile",0.05,0
"...326","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KS","quantile",0.1,0
"...327","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KS","quantile",0.15,0
"...328","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KS","quantile",0.2,0
"...329","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KS","quantile",0.25,0
"...330","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KS","quantile",0.3,0
"...331","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KS","quantile",0.35,0
"...332","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KS","quantile",0.4,0
"...333","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KS","quantile",0.45,0
"...334","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KS","quantile",0.5,0
"...335","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KS","quantile",0.55,0
"...336","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KS","quantile",0.6,0
"...337","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KS","quantile",0.65,0
"...338","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KS","quantile",0.7,0
"...339","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KS","quantile",0.75,0
"...340","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KS","quantile",0.8,0
"...341","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KS","quantile",0.85,0
"...342","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KS","quantile",0.9,0
"...343","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KS","quantile",0.95,0
"...344","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KS","quantile",0.975,0
"...345","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KS","quantile",0.99,0
"1%...346","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KY","quantile",0.01,0
"2.5%...347","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KY","quantile",0.025,0
"5%...348","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KY","quantile",0.05,0
"10%...349","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KY","quantile",0.1,0
"15%...350","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KY","quantile",0.15,0
"20%...351","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KY","quantile",0.2,0
"25%...352","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KY","quantile",0.25,0
"30%...353","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KY","quantile",0.3,0
"35%...354","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KY","quantile",0.35,0
"40%...355","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KY","quantile",0.4,0.021
"45%...356","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KY","quantile",0.45,0.049
"50%...357","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KY","quantile",0.5,0.069
"55%...358","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KY","quantile",0.55,0.139
"60%...359","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KY","quantile",0.6,0.162
"65%...360","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KY","quantile",0.65,0.182
"70%...361","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KY","quantile",0.7,0.203
"75%...362","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KY","quantile",0.75,0.219
"80%...363","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KY","quantile",0.8,0.245
"85%...364","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KY","quantile",0.85,0.268
"90%...365","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KY","quantile",0.9,0.292
"95%...366","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KY","quantile",0.95,0.382
"97.5%...367","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KY","quantile",0.975,0.474
"99%...368","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"KY","quantile",0.99,0.543
"...369","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"LA","quantile",0.01,0
"...370","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"LA","quantile",0.025,0
"...371","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"LA","quantile",0.05,0
"...372","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"LA","quantile",0.1,0
"...373","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"LA","quantile",0.15,0
"...374","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"LA","quantile",0.2,0
"...375","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"LA","quantile",0.25,0
"...376","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"LA","quantile",0.3,0
"...377","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"LA","quantile",0.35,0
"...378","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"LA","quantile",0.4,0
"...379","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"LA","quantile",0.45,0
"...380","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"LA","quantile",0.5,0
"...381","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"LA","quantile",0.55,0
"...382","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"LA","quantile",0.6,0
"...383","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"LA","quantile",0.65,0
"...384","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"LA","quantile",0.7,0
"...385","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"LA","quantile",0.75,0
"...386","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"LA","quantile",0.8,0
"...387","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"LA","quantile",0.85,0
"...388","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"LA","quantile",0.9,0
"...389","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"LA","quantile",0.95,0
"...390","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"LA","quantile",0.975,0
"...391","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"LA","quantile",0.99,0
"...392","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MA","quantile",0.01,0
"...393","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MA","quantile",0.025,0
"...394","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MA","quantile",0.05,0
"...395","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MA","quantile",0.1,0
"...396","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MA","quantile",0.15,0
"...397","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MA","quantile",0.2,0
"...398","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MA","quantile",0.25,0
"...399","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MA","quantile",0.3,0
"...400","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MA","quantile",0.35,0
"...401","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MA","quantile",0.4,0
"...402","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MA","quantile",0.45,0
"...403","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MA","quantile",0.5,0
"...404","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MA","quantile",0.55,0
"...405","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MA","quantile",0.6,0
"...406","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MA","quantile",0.65,0
"...407","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MA","quantile",0.7,0
"...408","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MA","quantile",0.75,0
"...409","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MA","quantile",0.8,0
"...410","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MA","quantile",0.85,0
"...411","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MA","quantile",0.9,0
"...412","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MA","quantile",0.95,0
"...413","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MA","quantile",0.975,0
"...414","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MA","quantile",0.99,0
"1%...415","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MD","quantile",0.01,0.041
"2.5%...416","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MD","quantile",0.025,0.109
"5%...417","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MD","quantile",0.05,0.231
"10%...418","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MD","quantile",0.1,0.307
"15%...419","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MD","quantile",0.15,0.363
"20%...420","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MD","quantile",0.2,0.391
"25%...421","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MD","quantile",0.25,0.41
"30%...422","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MD","quantile",0.3,0.429
"35%...423","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MD","quantile",0.35,0.44
"40%...424","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MD","quantile",0.4,0.479
"45%...425","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MD","quantile",0.45,0.508
"50%...426","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MD","quantile",0.5,0.528
"55%...427","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MD","quantile",0.55,0.597
"60%...428","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MD","quantile",0.6,0.621
"65%...429","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MD","quantile",0.65,0.64
"70%...430","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MD","quantile",0.7,0.661
"75%...431","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MD","quantile",0.75,0.677
"80%...432","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MD","quantile",0.8,0.704
"85%...433","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MD","quantile",0.85,0.726
"90%...434","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MD","quantile",0.9,0.75
"95%...435","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MD","quantile",0.95,0.841
"97.5%...436","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MD","quantile",0.975,0.933
"99%...437","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MD","quantile",0.99,1.001
"...438","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"ME","quantile",0.01,0
"...439","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"ME","quantile",0.025,0
"...440","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"ME","quantile",0.05,0
"...441","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"ME","quantile",0.1,0
"...442","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"ME","quantile",0.15,0
"...443","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"ME","quantile",0.2,0
"...444","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"ME","quantile",0.25,0
"...445","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"ME","quantile",0.3,0
"...446","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"ME","quantile",0.35,0
"...447","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"ME","quantile",0.4,0
"...448","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"ME","quantile",0.45,0
"...449","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"ME","quantile",0.5,0
"...450","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"ME","quantile",0.55,0
"...451","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"ME","quantile",0.6,0
"...452","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"ME","quantile",0.65,0
"...453","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"ME","quantile",0.7,0
"...454","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"ME","quantile",0.75,0
"...455","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"ME","quantile",0.8,0
"...456","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"ME","quantile",0.85,0
"...457","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"ME","quantile",0.9,0
"...458","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"ME","quantile",0.95,0
"...459","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"ME","quantile",0.975,0
"...460","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"ME","quantile",0.99,0
"1%...461","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MI","quantile",0.01,0
"2.5%...462","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MI","quantile",0.025,0
"5%...463","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MI","quantile",0.05,0
"10%...464","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MI","quantile",0.1,0
"15%...465","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MI","quantile",0.15,0
"20%...466","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MI","quantile",0.2,0
"25%...467","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MI","quantile",0.25,0
"30%...468","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MI","quantile",0.3,0
"35%...469","2023-04-30","May WNV neuroinvasive disease cases",2023-05-31,"MI","quantile",0.35,0
