"location","forecast_date","target_end_date","target","type","quantile","values"
"Arkansas","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.025,0
"Arkansas","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.05,0
"Arkansas","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.1,0
"Arkansas","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.15,1
"Arkansas","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.2,1
"Arkansas","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.25,1
"Arkansas","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.3,2
"Arkansas","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.35,2
"Arkansas","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.4,2
"Arkansas","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.45,3
"Arkansas","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.5,7
"Arkansas","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.55,27
"Arkansas","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.6,33
"Arkansas","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.65,38
"Arkansas","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.7,43
"Arkansas","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.75,48
"Arkansas","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.8,53
"Arkansas","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.85,58
"Arkansas","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.9,65
"Arkansas","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.95,76
"Arkansas","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.975,86
"Arkansas","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.99,97
"Arkansas","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.01,0
"Arkansas","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.025,0
"Arkansas","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.05,0
"Arkansas","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.1,0
"Arkansas","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.15,0
"Arkansas","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.2,0
"Arkansas","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.25,0
"Arkansas","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.3,0
"Arkansas","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.35,0
"Arkansas","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.4,0
"Arkansas","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.45,1
"Arkansas","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.5,1
"Arkansas","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.55,1
"Arkansas","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.6,1
"Arkansas","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.65,1
"Arkansas","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.7,1
"Arkansas","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.75,1
"Arkansas","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.8,2
"Arkansas","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.85,2
"Arkansas","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.9,2
"Arkansas","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.95,3
"Arkansas","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.975,3
"Arkansas","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.99,4
"Arkansas","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.01,0
"Arkansas","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.025,0
"Arkansas","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.05,0
"Arkansas","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.1,0
"Arkansas","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.15,0
"Arkansas","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.2,0
"Arkansas","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.25,0
"Arkansas","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.3,0
"Arkansas","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.35,0
"Arkansas","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.4,0
"Arkansas","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.45,0
"Arkansas","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.5,1
"Arkansas","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.55,1
"Arkansas","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.6,1
"Arkansas","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.65,1
"Arkansas","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.7,1
"Arkansas","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.75,1
"Arkansas","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.8,1
"Arkansas","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.85,2
"Arkansas","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.9,2
"Arkansas","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.95,2
"Arkansas","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.975,3
"Arkansas","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.99,4
"Arizona","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.01,0
"Arizona","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.025,0
"Arizona","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.05,0
"Arizona","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.1,0
"Arizona","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.15,0
"Arizona","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.2,0
"Arizona","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.25,0
"Arizona","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.3,0
"Arizona","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.35,1
"Arizona","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.4,1
"Arizona","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.45,1
"Arizona","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.5,1
"Arizona","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.55,1
"Arizona","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.6,1
"Arizona","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.65,1
"Arizona","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.7,2
"Arizona","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.75,2
"Arizona","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.8,2
"Arizona","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.85,2
"Arizona","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.9,3
"Arizona","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.95,3
"Arizona","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.975,4
"Arizona","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.99,4
"Arizona","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.01,0
"Arizona","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.025,0
"Arizona","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.05,0
"Arizona","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.1,0
"Arizona","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.15,0
"Arizona","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.2,1
"Arizona","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.25,1
"Arizona","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.3,1
"Arizona","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.35,2
"Arizona","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.4,2
"Arizona","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.45,2
"Arizona","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.5,3
"Arizona","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.55,3
"Arizona","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.6,4
"Arizona","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.65,5
"Arizona","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.7,6
"Arizona","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.75,7
"Arizona","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.8,8
"Arizona","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.85,9
"Arizona","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.9,12
"Arizona","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.95,16
"Arizona","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.975,21
"Arizona","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.99,27
"Arizona","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.01,0
"Arizona","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.025,0
"Arizona","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.05,0
"Arizona","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.1,1
"Arizona","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.15,2
"Arizona","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.2,2
"Arizona","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.25,3
"Arizona","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.3,4
"Arizona","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.35,5
"Arizona","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.4,6
"Arizona","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.45,7
"Arizona","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.5,8
"Arizona","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.55,9
"Arizona","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.6,11
"Arizona","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.65,12
"Arizona","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.7,14
"Arizona","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.75,16
"Arizona","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.8,19
"Arizona","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.85,22
"Arizona","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.9,27
"Arizona","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.95,36
"Arizona","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.975,44
"Arizona","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.99,56
"Arizona","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.01,0
"Arizona","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.025,0
"Arizona","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.05,1
"Arizona","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.1,2
"Arizona","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.15,3
"Arizona","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.2,4
"Arizona","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.25,5
"Arizona","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.3,6
"Arizona","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.35,7
"Arizona","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.4,9
"Arizona","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.45,10
"Arizona","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.5,11
"Arizona","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.55,13
"Arizona","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.6,15
"Arizona","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.65,17
"Arizona","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.7,19
"Arizona","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.75,21
"Arizona","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.8,25
"Arizona","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.85,29
"Arizona","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.9,34
"Arizona","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.95,44
"Arizona","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.975,54
"Arizona","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.99,67
"Arizona","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.01,0
"Arizona","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.025,0
"Arizona","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.05,1
"Arizona","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.1,2
"Arizona","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.15,3
"Arizona","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.2,4
"Arizona","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.25,5
"Arizona","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.3,6
"Arizona","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.35,8
"Arizona","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.4,9
"Arizona","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.45,10
"Arizona","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.5,12
"Arizona","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.55,14
"Arizona","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.6,15
"Arizona","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.65,17
"Arizona","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.7,20
"Arizona","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.75,23
