location,target,forecast_date,value,type,target_end_date,quantile
Arizona,October WNV neuroinvasive disease cases,2023-04-30,18,quantile,2023-10-31,0.5
Arizona,October WNV neuroinvasive disease cases,2023-04-30,21,quantile,2023-10-31,0.55
Arizona,October WNV neuroinvasive disease cases,2023-04-30,23,quantile,2023-10-31,0.6
Arizona,October WNV neuroinvasive disease cases,2023-04-30,25,quantile,2023-10-31,0.65
Arizona,October WNV neuroinvasive disease cases,2023-04-30,28,quantile,2023-10-31,0.7
Arizona,October WNV neuroinvasive disease cases,2023-04-30,31,quantile,2023-10-31,0.75
Arizona,October WNV neuroinvasive disease cases,2023-04-30,34,quantile,2023-10-31,0.8
Arizona,October WNV neuroinvasive disease cases,2023-04-30,38,quantile,2023-10-31,0.85
Arizona,October WNV neuroinvasive disease cases,2023-04-30,43,quantile,2023-10-31,0.9
Arizona,October WNV neuroinvasive disease cases,2023-04-30,51,quantile,2023-10-31,0.95
Arizona,October WNV neuroinvasive disease cases,2023-04-30,58,quantile,2023-10-31,0.975
Arizona,October WNV neuroinvasive disease cases,2023-04-30,66,quantile,2023-10-31,0.99
Arizona,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.01
Arizona,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.025
Arizona,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.05
Arizona,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.1
Arizona,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.15
Arizona,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.2
Arizona,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.25
Arizona,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.3
Arizona,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.35
Arizona,November WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-11-30,0.4
Arizona,November WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-11-30,0.45
Arizona,November WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-11-30,0.5
Arizona,November WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-11-30,0.55
Arizona,November WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-11-30,0.6
Arizona,November WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-11-30,0.65
Arizona,November WNV neuroinvasive disease cases,2023-04-30,5,quantile,2023-11-30,0.7
Arizona,November WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-11-30,0.75
Arizona,November WNV neuroinvasive disease cases,2023-04-30,7,quantile,2023-11-30,0.8
Arizona,November WNV neuroinvasive disease cases,2023-04-30,9,quantile,2023-11-30,0.85
Arizona,November WNV neuroinvasive disease cases,2023-04-30,10,quantile,2023-11-30,0.9
Arizona,November WNV neuroinvasive disease cases,2023-04-30,13,quantile,2023-11-30,0.95
Arizona,November WNV neuroinvasive disease cases,2023-04-30,15,quantile,2023-11-30,0.975
Arizona,November WNV neuroinvasive disease cases,2023-04-30,17,quantile,2023-11-30,0.99
Arizona,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.01
Arizona,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.025
Arizona,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.05
Arizona,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.1
Arizona,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.15
Arizona,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.2
Arizona,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.25
Arizona,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.3
Arizona,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.35
Arizona,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.4
Arizona,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.45
Arizona,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.5
Arizona,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.55
Arizona,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.6
Arizona,December WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-12-31,0.65
Arizona,December WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-12-31,0.7
Arizona,December WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-12-31,0.75
Arizona,December WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-12-31,0.8
Arizona,December WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-12-31,0.85
Arizona,December WNV neuroinvasive disease cases,2023-04-30,5,quantile,2023-12-31,0.9
Arizona,December WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-12-31,0.95
Arizona,December WNV neuroinvasive disease cases,2023-04-30,7,quantile,2023-12-31,0.975
Arizona,December WNV neuroinvasive disease cases,2023-04-30,9,quantile,2023-12-31,0.99
Arkansas,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.01
Arkansas,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.025
Arkansas,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.05
Arkansas,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.1
Arkansas,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.15
Arkansas,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.2
Arkansas,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.25
Arkansas,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.3
Arkansas,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.35
Arkansas,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.4
Arkansas,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.45
Arkansas,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.5
Arkansas,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.55
Arkansas,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.6
Arkansas,May WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-05-31,0.65
Arkansas,May WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-05-31,0.7
Arkansas,May WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-05-31,0.75
Arkansas,May WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-05-31,0.8
Arkansas,May WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-05-31,0.85
Arkansas,May WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-05-31,0.9
Arkansas,May WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-05-31,0.95
Arkansas,May WNV neuroinvasive disease cases,2023-04-30,5,quantile,2023-05-31,0.975
Arkansas,May WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-05-31,0.99
Arkansas,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.01
Arkansas,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.025
Arkansas,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.05
Arkansas,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.1
Arkansas,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.15
Arkansas,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.2
Arkansas,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.25
Arkansas,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.3
Arkansas,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.35
Arkansas,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.4
Arkansas,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.45
Arkansas,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.5
Arkansas,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.55
Arkansas,June WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-06-30,0.6
Arkansas,June WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-06-30,0.65
Arkansas,June WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-06-30,0.7
Arkansas,June WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-06-30,0.75
Arkansas,June WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-06-30,0.8
Arkansas,June WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-06-30,0.85
Arkansas,June WNV neuroinvasive disease cases,2023-04-30,5,quantile,2023-06-30,0.9
Arkansas,June WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-06-30,0.95
Arkansas,June WNV neuroinvasive disease cases,2023-04-30,8,quantile,2023-06-30,0.975
Arkansas,June WNV neuroinvasive disease cases,2023-04-30,9,quantile,2023-06-30,0.99
Arkansas,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.01
Arkansas,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.025
Arkansas,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.05
Arkansas,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.1
Arkansas,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.15
Arkansas,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.2
Arkansas,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.25
Arkansas,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.3
Arkansas,July WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-07-31,0.35
Arkansas,July WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-07-31,0.4
Arkansas,July WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-07-31,0.45
Arkansas,July WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-07-31,0.5
Arkansas,July WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-07-31,0.55
Arkansas,July WNV neuroinvasive disease cases,2023-04-30,5,quantile,2023-07-31,0.6
Arkansas,July WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-07-31,0.65
Arkansas,July WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-07-31,0.7
Arkansas,July WNV neuroinvasive disease cases,2023-04-30,8,quantile,2023-07-31,0.75
Arkansas,July WNV neuroinvasive disease cases,2023-04-30,9,quantile,2023-07-31,0.8
Arkansas,July WNV neuroinvasive disease cases,2023-04-30,10,quantile,2023-07-31,0.85
Arkansas,July WNV neuroinvasive disease cases,2023-04-30,12,quantile,2023-07-31,0.9
Arkansas,July WNV neuroinvasive disease cases,2023-04-30,15,quantile,2023-07-31,0.95
Arkansas,July WNV neuroinvasive disease cases,2023-04-30,17,quantile,2023-07-31,0.975
Arkansas,July WNV neuroinvasive disease cases,2023-04-30,20,quantile,2023-07-31,0.99
Arkansas,August WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-08-31,0.01
Arkansas,August WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-08-31,0.025
Arkansas,August WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-08-31,0.05
Arkansas,August WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-08-31,0.1
Arkansas,August WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-08-31,0.15
Arkansas,August WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-08-31,0.2
Arkansas,August WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-08-31,0.25
Arkansas,August WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-08-31,0.3
Arkansas,August WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-08-31,0.35
Arkansas,August WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-08-31,0.4
Arkansas,August WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-08-31,0.45
Arkansas,August WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-08-31,0.5
Arkansas,August WNV neuroinvasive disease cases,2023-04-30,7,quantile,2023-08-31,0.55
Arkansas,August WNV neuroinvasive disease cases,2023-04-30,8,quantile,2023-08-31,0.6
Arkansas,August WNV neuroinvasive disease cases,2023-04-30,9,quantile,2023-08-31,0.65
Arkansas,August WNV neuroinvasive disease cases,2023-04-30,10,quantile,2023-08-31,0.7
Arkansas,August WNV neuroinvasive disease cases,2023-04-30,12,quantile,2023-08-31,0.75
Arkansas,August WNV neuroinvasive disease cases,2023-04-30,13,quantile,2023-08-31,0.8
Arkansas,August WNV neuroinvasive disease cases,2023-04-30,15,quantile,2023-08-31,0.85
Arkansas,August WNV neuroinvasive disease cases,2023-04-30,18,quantile,2023-08-31,0.9
Arkansas,August WNV neuroinvasive disease cases,2023-04-30,22,quantile,2023-08-31,0.95
Arkansas,August WNV neuroinvasive disease cases,2023-04-30,25,quantile,2023-08-31,0.975
Arkansas,August WNV neuroinvasive disease cases,2023-04-30,29,quantile,2023-08-31,0.99
Arkansas,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.01
Arkansas,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.025
Arkansas,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.05
Arkansas,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.1
Arkansas,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.15
Arkansas,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.2
Arkansas,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.25
Arkansas,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.3
Arkansas,September WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-09-30,0.35
Arkansas,September WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-09-30,0.4
Arkansas,September WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-09-30,0.45
Arkansas,September WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-09-30,0.5
Arkansas,September WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-09-30,0.55
Arkansas,September WNV neuroinvasive disease cases,2023-04-30,5,quantile,2023-09-30,0.6
Arkansas,September WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-09-30,0.65
Arkansas,September WNV neuroinvasive disease cases,2023-04-30,7,quantile,2023-09-30,0.7
Arkansas,September WNV neuroinvasive disease cases,2023-04-30,8,quantile,2023-09-30,0.75
Arkansas,September WNV neuroinvasive disease cases,2023-04-30,10,quantile,2023-09-30,0.8
Arkansas,September WNV neuroinvasive disease cases,2023-04-30,11,quantile,2023-09-30,0.85
Arkansas,September WNV neuroinvasive disease cases,2023-04-30,13,quantile,2023-09-30,0.9
Arkansas,September WNV neuroinvasive disease cases,2023-04-30,16,quantile,2023-09-30,0.95
Arkansas,September WNV neuroinvasive disease cases,2023-04-30,19,quantile,2023-09-30,0.975
Arkansas,September WNV neuroinvasive disease cases,2023-04-30,22,quantile,2023-09-30,0.99
Arkansas,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.01
Arkansas,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.025
Arkansas,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.05
Arkansas,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.1
Arkansas,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.15
Arkansas,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.2
Arkansas,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.25
Arkansas,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.3
Arkansas,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.35
Arkansas,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.4
Arkansas,October WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-10-31,0.45
Arkansas,October WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-10-31,0.5
Arkansas,October WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-10-31,0.55
Arkansas,October WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-10-31,0.6
Arkansas,October WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-10-31,0.65
Arkansas,October WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-10-31,0.7
Arkansas,October WNV neuroinvasive disease cases,2023-04-30,5,quantile,2023-10-31,0.75
Arkansas,October WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-10-31,0.8
Arkansas,October WNV neuroinvasive disease cases,2023-04-30,7,quantile,2023-10-31,0.85
Arkansas,October WNV neuroinvasive disease cases,2023-04-30,8,quantile,2023-10-31,0.9
Arkansas,October WNV neuroinvasive disease cases,2023-04-30,10,quantile,2023-10-31,0.95
Arkansas,October WNV neuroinvasive disease cases,2023-04-30,12,quantile,2023-10-31,0.975
Arkansas,October WNV neuroinvasive disease cases,2023-04-30,14,quantile,2023-10-31,0.99
Arkansas,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.01
Arkansas,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.025
Arkansas,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.05
Arkansas,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.1
Arkansas,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.15
Arkansas,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.2
Arkansas,November WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-11-30,0.25
Arkansas,November WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-11-30,0.3
Arkansas,November WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-11-30,0.35
Arkansas,November WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-11-30,0.4
Arkansas,November WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-11-30,0.45
Arkansas,November WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-11-30,0.5
Arkansas,November WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-11-30,0.55
Arkansas,November WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-11-30,0.6
Arkansas,November WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-11-30,0.65
Arkansas,November WNV neuroinvasive disease cases,2023-04-30,5,quantile,2023-11-30,0.7
Arkansas,November WNV neuroinvasive disease cases,2023-04-30,5,quantile,2023-11-30,0.75
Arkansas,November WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-11-30,0.8
Arkansas,November WNV neuroinvasive disease cases,2023-04-30,7,quantile,2023-11-30,0.85
Arkansas,November WNV neuroinvasive disease cases,2023-04-30,7,quantile,2023-11-30,0.9
Arkansas,November WNV neuroinvasive disease cases,2023-04-30,9,quantile,2023-11-30,0.95
Arkansas,November WNV neuroinvasive disease cases,2023-04-30,10,quantile,2023-11-30,0.975
