target_end_date,value,location,quantile,target,type,forecast_date
2023-07-31,1.463533308,Arizona,0.2,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,1.690927915,Arizona,0.25,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,1.912196898,Arizona,0.3,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,2.429187928,Arizona,0.35,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,2.894062026,Arizona,0.4,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,3.363404793,Arizona,0.45,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,3.940404544,Arizona,0.5,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,4.793705959,Arizona,0.55,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,5.371642514,Arizona,0.6,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,5.852277058,Arizona,0.65,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,6.906218805,Arizona,0.7,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,7.658335923,Arizona,0.75,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,8.96454991,Arizona,0.8,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,13.49374016,Arizona,0.85,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,22.32049525,Arizona,0.9,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,30.67592484,Arizona,0.95,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,36.19146802,Arizona,0.975,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,41.09076095,Arizona,0.99,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,0.60827869,Arizona,0.01,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,0.809634974,Arizona,0.025,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,1.186736997,Arizona,0.05,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,1.638554991,Arizona,0.1,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,2.029494615,Arizona,0.15,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,2.400067693,Arizona,0.2,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,2.951697683,Arizona,0.25,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,3.201392815,Arizona,0.3,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,4.132213231,Arizona,0.35,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,4.680420274,Arizona,0.4,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,5.451118579,Arizona,0.45,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,5.924244673,Arizona,0.5,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,7.646744672,Arizona,0.55,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,8.36764052,Arizona,0.6,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,9.522676825,Arizona,0.65,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,10.70250107,Arizona,0.7,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,12.07109732,Arizona,0.75,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,13.47750232,Arizona,0.8,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,21.90021607,Arizona,0.85,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,33.56197607,Arizona,0.9,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,42.485048,Arizona,0.95,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,55.72440364,Arizona,0.975,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,57.42850608,Arizona,0.99,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,0.668834699,Arizona,0.01,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,0.846885765,Arizona,0.025,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,1.324432902,Arizona,0.05,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,1.74455429,Arizona,0.1,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,2.073466299,Arizona,0.15,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,2.482141054,Arizona,0.2,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,2.959819603,Arizona,0.25,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,3.46807851,Arizona,0.3,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,4.09125221,Arizona,0.35,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,4.577137955,Arizona,0.4,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,5.179777252,Arizona,0.45,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,6.341939432,Arizona,0.5,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,6.84024844,Arizona,0.55,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,7.879053302,Arizona,0.6,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,9.034738282,Arizona,0.65,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,10.26837222,Arizona,0.7,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,11.29388144,Arizona,0.75,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,14.03551067,Arizona,0.8,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,22.06010507,Arizona,0.85,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,33.05031925,Arizona,0.9,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,45.82295335,Arizona,0.95,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,51.79685301,Arizona,0.975,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,60.47299656,Arizona,0.99,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,0.472578526,Arizona,0.01,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,0.611623672,Arizona,0.025,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,0.950573378,Arizona,0.05,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,1.218021921,Arizona,0.1,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,1.432788697,Arizona,0.15,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,1.700809092,Arizona,0.2,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,1.962778081,Arizona,0.25,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,2.422817736,Arizona,0.3,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,2.757307707,Arizona,0.35,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,3.304342149,Arizona,0.4,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,3.84304663,Arizona,0.45,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,4.365691742,Arizona,0.5,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,4.909475535,Arizona,0.55,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,5.386394565,Arizona,0.6,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,6.451964441,Arizona,0.65,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,7.246565701,Arizona,0.7,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,8.455371197,Arizona,0.75,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,10.56562228,Arizona,0.8,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,17.49339029,Arizona,0.85,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,23.19821147,Arizona,0.9,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,31.54119876,Arizona,0.95,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,38.64244905,Arizona,0.975,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,55.8075242,Arizona,0.99,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.201082977,Arizona,0.01,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.237474611,Arizona,0.025,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.372376818,Arizona,0.05,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.538422788,Arizona,0.1,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.610627709,Arizona,0.15,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.733705058,Arizona,0.2,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.820465525,Arizona,0.25,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,1.003300487,Arizona,0.3,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,1.208664619,Arizona,0.35,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,1.517445027,Arizona,0.4,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,1.648269439,Arizona,0.45,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,1.841155214,Arizona,0.5,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,2.179383312,Arizona,0.55,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,2.40564759,Arizona,0.6,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,2.761474341,Arizona,0.65,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,3.168851885,Arizona,0.7,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,3.84475817,Arizona,0.75,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,4.711702178,Arizona,0.8,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,8.133768107,Arizona,0.85,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,11.64609024,Arizona,0.9,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,14.63056156,Arizona,0.95,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,17.45249977,Arizona,0.975,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,22.02692017,Arizona,0.99,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.058789606,Arizona,0.01,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.077513623,Arizona,0.025,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.114873865,Arizona,0.05,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.178744156,Arizona,0.1,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.218774605,Arizona,0.15,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.280623138,Arizona,0.2,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.31574722,Arizona,0.25,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.424099661,Arizona,0.3,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.546550991,Arizona,0.35,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.626254402,Arizona,0.4,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.724505379,Arizona,0.45,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.849698727,Arizona,0.5,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.927794253,Arizona,0.55,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,1.041276104,Arizona,0.6,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,1.166428452,Arizona,0.65,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,1.354257849,Arizona,0.7,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,1.689375986,Arizona,0.75,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,2.043483464,Arizona,0.8,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,3.624173716,Arizona,0.85,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,4.95610678,Arizona,0.9,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,6.794558385,Arizona,0.95,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,9.888879457,Arizona,0.975,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,11.29752336,Arizona,0.99,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.237150089,California,0.01,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.419877715,California,0.025,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.595957801,California,0.05,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,1.021021765,California,0.1,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,1.610548953,California,0.15,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,1.972227368,California,0.2,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,2.661768378,California,0.25,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,3.517084743,California,0.3,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,4.386215901,California,0.35,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,5.32993244,California,0.4,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,6.193323192,California,0.45,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,7.40030362,California,0.5,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,9.422304185,California,0.55,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,12.61658999,California,0.6,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,16.80124828,California,0.65,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,19.79421581,California,0.7,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,22.64157917,California,0.75,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,25.87171814,California,0.8,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,29.63920527,California,0.85,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,35.26394641,California,0.9,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,42.24702011,California,0.95,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,46.14352414,California,0.975,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,51.06190879,California,0.99,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,0.502191793,California,0.01,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,0.695759026,California,0.025,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,0.999004819,California,0.05,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,1.760088776,California,0.1,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,2.286530208,California,0.15,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,3.145248095,California,0.2,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,3.905947849,California,0.25,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,5.557672869,California,0.3,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,6.697001386,California,0.35,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,8.159173511,California,0.4,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,9.824530073,California,0.45,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,11.50340633,California,0.5,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,14.55631669,California,0.55,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,20.06927299,California,0.6,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,24.95790884,California,0.65,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,29.61254669,California,0.7,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,34.02962167,California,0.75,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,38.67214604,California,0.8,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,45.16346167,California,0.85,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,52.13613324,California,0.9,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,66.71737937,California,0.95,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,77.45590352,California,0.975,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,84.81231574,California,0.99,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,0.495765503,California,0.01,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,0.753268353,California,0.025,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,1.04351977,California,0.05,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,1.757583439,California,0.1,September WNV neuroinvasive disease cases,quantile,2023-06-30
