,location,forecast_date,target_end_date,target,type,quantile,value
267,Arkansas,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.65,1.9696408622719817
268,Arkansas,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.7,2.004623097011839
269,Arkansas,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.75,2.1561674192814264
270,Arkansas,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.8,2.3053445557130128
271,Arkansas,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.85,2.319756599120093
272,Arkansas,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.9,2.351603651253381
273,Arkansas,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.95,2.537491070288558
274,Arkansas,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.975,2.673463083731656
275,Arkansas,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.99,2.8855228331603318
276,Arkansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.01,0.2650437093123297
277,Arkansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.025,0.3489534582062373
278,Arkansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.05,0.6558533725970583
279,Arkansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.1,1.1170924740314268
280,Arkansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.15,1.1895422503001576
281,Arkansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.2,1.2712991531960751
282,Arkansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.25,1.472999426815944
283,Arkansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.3,1.5121037453227366
284,Arkansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.35,1.5441675533674435
285,Arkansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.4,1.558929332221059
286,Arkansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.45,1.6040137143958757
287,Arkansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.5,1.615073190392304
288,Arkansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.55,1.640856964330691
289,Arkansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.6,1.6491448142655842
290,Arkansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.65,1.6613649053480897
291,Arkansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.7,1.7297652910005203
292,Arkansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.75,1.7334520670113651
293,Arkansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.8,1.7464896341586464
294,Arkansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.85,1.9286780950465567
295,Arkansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.9,2.022702408740313
296,Arkansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.95,2.090875691864808
297,Arkansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.975,2.1162003812551298
298,Arkansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.99,2.125502529026116
299,Arkansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.01,0
300,Arkansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.025,0
301,Arkansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.05,0
302,Arkansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.1,0
303,Arkansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.15,0
304,Arkansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.2,0
305,Arkansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.25,0.096040548819604
306,Arkansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.3,0.2305836998338294
307,Arkansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.35,0.2501854714315485
308,Arkansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.4,0.2791889242799041
309,Arkansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.45,0.2900225783959831
310,Arkansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.5,0.2947579357855278
311,Arkansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.55,0.3190968413322805
312,Arkansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.6,0.3609955034293944
313,Arkansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.65,0.3773731742708139
314,Arkansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.7,0.4525875661489529
315,Arkansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.75,0.5135092937440862
316,Arkansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.8,0.6217135903541979
317,Arkansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.85,0.6756939337978156
318,Arkansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.9,0.7154712050671955
319,Arkansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.95,0.8312000225772123
320,Arkansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.975,0.9219974512903736
321,Arkansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.99,0.9356265039821462
322,Arkansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.01,0
323,Arkansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.025,0
324,Arkansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.05,0
325,Arkansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.1,0
326,Arkansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.15,0
327,Arkansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.2,0
328,Arkansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.25,0
329,Arkansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.3,0
330,Arkansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.35,0
331,Arkansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.4,0
332,Arkansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.45,0
333,Arkansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.5,0
334,Arkansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.55,0
335,Arkansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.6,0
336,Arkansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.65,0
337,Arkansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.7,0.010814772885784
338,Arkansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.75,0.0195393526078136
339,Arkansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.8,0.0591516964246658
340,Arkansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.85,0.1120246720003938
341,Arkansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.9,0.1457949508005372
342,Arkansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.95,0.2211706087572393
343,Arkansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.975,0.2788854663367772
344,Arkansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.99,0.2939131701317035
345,Arkansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.01,0
346,Arkansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.025,0
347,Arkansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.05,0
348,Arkansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.1,0
349,Arkansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.15,0
350,Arkansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.2,0
351,Arkansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.25,0
352,Arkansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.3,0
353,Arkansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.35,0
354,Arkansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.4,0
355,Arkansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.45,0
356,Arkansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.5,0
357,Arkansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.55,0
358,Arkansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.6,0
359,Arkansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.65,0
360,Arkansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.7,0.0150193584161842
361,Arkansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.75,0.0314000315477835
362,Arkansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.8,0.0732150094002003
363,Arkansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.85,0.1733969844181969
364,Arkansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.9,0.2389148477849594
365,Arkansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.95,0.2880539709302732
366,Arkansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.975,0.3064249880424518
367,Arkansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.99,0.3250902581458893
368,Arizona,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.01,0
369,Arizona,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.025,0
370,Arizona,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.05,0
371,Arizona,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.1,0
372,Arizona,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.15,0
373,Arizona,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.2,0
374,Arizona,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.25,0.4923796415847173
375,Arizona,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.3,1.7785191905983408
376,Arizona,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.35,3.198299951148117
377,Arizona,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.4,3.760661350703629
378,Arizona,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.45,4.353873347646528
379,Arizona,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.5,4.740608238435771
380,Arizona,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.55,4.880656218461443
381,Arizona,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.6,6.018554058875083
382,Arizona,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.65,7.26405899965206
383,Arizona,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.7,8.8831785407832
384,Arizona,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.75,10.612632889417768
385,Arizona,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.8,12.597851547853812
386,Arizona,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.85,13.958537950790353
387,Arizona,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.9,15.183598191197929
388,Arizona,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.95,24.42006253400432
389,Arizona,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.975,38.68224130400854
390,Arizona,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.99,45.17614786355895
391,Arizona,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.01,0
392,Arizona,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.025,0
393,Arizona,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.05,0.4623897303467361
394,Arizona,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.1,3.749522570620989
395,Arizona,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.15,11.300492835040991
396,Arizona,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.2,13.793012848221716
397,Arizona,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.25,15.357128901002888
398,Arizona,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.3,18.947952684106205
399,Arizona,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.35,20.02714649456621
400,Arizona,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.4,21.004203317288724
401,Arizona,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.45,21.371960203130804
402,Arizona,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.5,21.739820826183436
403,Arizona,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.55,23.847999211957003
404,Arizona,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.6,25.953547068525243
405,Arizona,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.65,28.90832877803338
406,Arizona,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.7,30.34408785185172
407,Arizona,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.75,32.330412244463574
408,Arizona,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.8,33.88674082262018
409,Arizona,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.85,37.194287256450046
410,Arizona,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.9,38.79812631927464
411,Arizona,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.95,45.860800419018354
412,Arizona,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.975,53.667609886001344
413,Arizona,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.99,78.06686492276086
414,Arizona,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.01,0
415,Arizona,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.025,0
416,Arizona,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.05,0
417,Arizona,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.1,0.973044779189461
418,Arizona,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.15,3.404720696585488
419,Arizona,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.2,12.443574744243154
420,Arizona,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.25,12.551608465230164
421,Arizona,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.3,12.646485490685803
422,Arizona,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.35,12.741289279556076
423,Arizona,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.4,14.008940012519869
424,Arizona,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.45,17.177236883854416
425,Arizona,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.5,17.9763061184728
426,Arizona,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.55,18.509189510805843
427,Arizona,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.6,19.04884662050744
428,Arizona,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.65,19.47806070755891
429,Arizona,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.7,21.54194264597744
430,Arizona,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.75,22.48257103890011
431,Arizona,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.8,26.425967178531653
432,Arizona,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.85,29.15429859322656
433,Arizona,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.9,31.219056409733582
434,Arizona,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.95,46.64713770803985
435,Arizona,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.975,51.40150699632202
436,Arizona,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.99,71.04762987566555
437,Arizona,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.01,0
438,Arizona,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.025,0
439,Arizona,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.05,0
440,Arizona,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.1,0
441,Arizona,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.15,7.272607829700648
442,Arizona,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.2,7.845417598334832
443,Arizona,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.25,8.18739951109832
444,Arizona,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.3,10.20199628683389
445,Arizona,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.35,11.979653270356607
446,Arizona,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.4,13.040141494780784
447,Arizona,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.45,13.651987096681314
